data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1892754,728,SSD5264,5264,2018-10-09,2018,1,Battle-No change of territory,Kobura Clan Mundari Ethnic Militia (South Sudan),,4,Nyangwara Clan Mundari Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Central Equatoria,Terekeka,Terkeka,Terkeka,5.4390,31.7470,2,Radio Miraya; Eye Radio; Xinhua; Radio Tamazuj,National-International,"On three days between October 8th - 11th (coded here as the 8th, 9th, and 11th), clashes took place between the Nyangwara and Kabura sections of the Mundari ethnic group over cattle at various locations in Terekaka, Central Equatoria (Gworo county is mentioned in one source, and the road between Yirol and Terekaka in another). At least 17 people were killed in the clashes (with 4 confirmed killed on the 8th; remaining fatalities are spread across the remaining events), with similar numbers being lost on each side. Between 30 and 36 people are reported to have been injured in the clashes.",4,1540232100,SSD
1893114,728,SSD5285,5285,2018-10-09,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Bagari,7.6552,27.9726,2,Sudan Tribune; Radio Miraya,National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",1,1540232100,SSD
1889588,728,SSD5263,5263,2018-10-08,2018,2,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Military Forces of South Sudan (2011-),7,37,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,1,Voice of Hope Radio,Subnational,"On or before October 8th, an SPLA officer was shot by unknown gunmen as he left his house in the Hai Salam area of Wau (Western Bahr el Ghazal). The officer survived the attack.",0,1539635469,SSD
1893113,728,SSD5284,5284,2018-10-08,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Bagari,7.6552,27.9726,2,Sudan Tribune; Radio Miraya,National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",1,1540232100,SSD
1889585,728,SSD5260,5260,2018-10-07,2018,1,Riots/Protests,Rioters (South Sudan),Prisoners (South Sudan),5,Police Forces of South Sudan (2011-) National Security Service,Military Forces of South Sudan (2011-),1,15,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,"On October 7th, inmates at the NSS detention facility in southern Juba (known as 'the Blue House') rioted, seemingly after a prisoner (possibly businessman Kerbino Wol) overpowered two masked agents. A standoff ensued between the rioters and SPLA forces suntil the evening. An agreement mediated by the politician George Kongor granted detainees their right to a fair trial and access to lawyers, to not be prosecuted for the riot, and a pledge by NSS to release all political detainees. Kerbino Wol indicated that missing SPLM-IO governor Marko Lokidor, who went missing in Kenya, is reportedly at the facility.",0,1539635469,SSD
1889586,728,SSD5261,5261,2018-10-07,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Central Equatoria,Morobo,Morobo,Lujulu,3.6700,30.6800,1,Radio Tamazuj,Regional,"On October 7th, SPLM-IO claimed its forces were attacked by the government troops at the IO base in Lujulu (Central Equatoria). The SPLA denied knowledge of the incident.",0,1539635469,SSD
1893110,728,SSD5281,5281,2018-10-07,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Wau (Western Bahr el Ghazal), according to the SSOA - coded as five separate events. They further accused government forces of abusing and looting civilians in the area. There was no comment from the SPLA, and the source does not indicate the number of injuries or fatalities.",0,1540232100,SSD
1893111,728,SSD5282,5282,2018-10-07,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Yei (Central Equatoria), according to the SSOA - coded as five separate events. There was no comment from the SPLA, and the source does not specify whether there were any casualties or fatalities.",0,1540232100,SSD
1893112,728,SSD5283,5283,2018-10-07,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Bagari,7.6552,27.9726,2,Sudan Tribune; Radio Miraya,National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",1,1540232100,SSD
1893107,728,SSD5278,5278,2018-10-06,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Wau (Western Bahr el Ghazal), according to the SSOA - coded as five separate events. They further accused government forces of abusing and looting civilians in the area. There was no comment from the SPLA, and the source does not indicate the number of injuries or fatalities.",0,1540232100,SSD
1893108,728,SSD5279,5279,2018-10-06,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Yei (Central Equatoria), according to the SSOA - coded as five separate events. There was no comment from the SPLA, and the source does not specify whether there were any casualties or fatalities.",0,1540232100,SSD
1893109,728,SSD5280,5280,2018-10-06,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Bagari,7.6552,27.9726,2,Sudan Tribune; Radio Miraya,National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",1,1540232100,SSD
1885162,728,SSD5256,5256,2018-10-05,2018,2,Battle-No change of territory,Apuk-Padoch Clan Dinka Ethnic Militia (South Sudan),,4,Lou-Paher Clan Dinka Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Warrap,Tonj South,Tonj,Tonj,7.2733,28.6839,1,Don Bosco Radio,Subnational,"On or before October 5th, youth from two Dinka sub-clans (the Apuk-Padoch, and Lou-Paher) clashed in the town of Tonj (Warrap state) over land. Three were injured, and thirteen other youth were arrested following the incident.",0,1539033714,SSD
1892046,728,SSD5259,5259,2018-10-05,2018,1,Violence against civilians,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),,7,37,Eastern Africa,South Sudan,Jonglei,Bor South,Makuac,Bor,6.2140,31.5620,2,Radio Tamazuj,Regional,"On October 5th, an unidentified armed group attacked an unspecified location in the area of Majokgeth in Bor North county (coordinates for Bor, Jongeli state, used). The attackers killed two brothers. The acting police commissioner blamed cattle raiders from neighbouring Boma state.",2,1539795916,SSD
1893104,728,SSD5275,5275,2018-10-05,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Wau (Western Bahr el Ghazal), according to the SSOA - coded as five separate events. They further accused government forces of abusing and looting civilians in the area. There was no comment from the SPLA, and the source does not indicate the number of injuries or fatalities.",0,1540232100,SSD
1893105,728,SSD5276,5276,2018-10-05,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Yei (Central Equatoria), according to the SSOA - coded as five separate events. There was no comment from the SPLA, and the source does not specify whether there were any casualties or fatalities.",0,1540232100,SSD
1893106,728,SSD5277,5277,2018-10-05,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Bagari,7.6552,27.9726,2,Sudan Tribune; Radio Miraya,National-regional,"From October 3rd to October 14th, clashes between the SPLA and SPLM-IO took place in various locations in the vicinity of Wau (Western Bahr el Ghazal). Fighting was reported to have taken place in the villages of Bagari (approximate coordinates used), Ngisa, Tado, and Ngoku. An SPLM-IO spokesman said that military and civilian lives had been lost in the violence (10 fatalities spread over 12 battle events), whilst an SPLM-IO commander and his wife were abducted. Both sides accuse the other of being behind the hostilities.",1,1540232100,SSD
1953946,728,SSD5255,5255,2018-10-04,2018,1,Strategic development,MONUSCO: United Nations Organization Stabilization Mission in Democratic Republic of Congo (2010-),,8,SPLA/M-In Opposition: Sudanese Peoples Liberation Army/Movement-In Opposition,,2,28,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Eye Radio,National,"On October 4th, the UN mission in the Democratic Republic of Congo announced that the final SPLM-IO fighters it had been holding in Goma (Eastern DRC) had been repatriated to unspecified locations in South Sudan, Uganda, Ethiopia, Kenya and Sudan. Over 700 SPLM-IO soldiers who had survived the retreat from Juba after the violence of July 2016 had been disarmed and interned in the camp, raising security concerns in the area, and causing a major diplomatic incident between the UN and the South Sudanese government.",0,1542040996,SSD
1953945,728,SSD5258,5258,2018-10-04,2018,1,Strategic development,Military Forces of South Sudan (2011-),,1,Military Forces of Sudan (1989-),,8,18,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,"On October 4th, the military forces of North and South Sudan signed an MoU, covering the sharing of intelligence as well as military training.",0,1542040996,SSD
1893101,728,SSD5272,5272,2018-10-04,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.7177,28.0071,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Wau (Western Bahr el Ghazal), according to the SSOA - coded as five separate events. They further accused government forces of abusing and looting civilians in the area. There was no comment from the SPLA, and the source does not indicate the number of injuries or fatalities.",0,1540232100,SSD
1893102,728,SSD5273,5273,2018-10-04,2018,1,Battle-No change of territory,Military Forces of South Sudan (2011-),,1,SSOA: South Sudan Opposition Alliance,,2,12,Eastern Africa,South Sudan,Central Equatoria,Yei,Yei,Yei,4.0899,30.6716,2,Sudan Tribune,Regional,"From October 3rd to 7th, the SPLA clashed with unspecified elements of the SSOA in and around Yei (Central Equatoria), according to the SSOA - coded as five separate events. There was no comment from the SPLA, and the source does not specify whether there were any casualties or fatalities.",0,1540232100,SSD
